lfdn;external_lfdn;tester;dispcode;lastpage;quality;duration;c_0001;p_0001;c_0002;c_0003;v_382;v_1033;v_384;v_1971;v_1972;v_1973;v_1974;v_1975;v_1976;v_1977;v_1978;v_1979;v_1980;v_191;v_192;v_2022;v_217;v_1994;v_1995;v_1996;v_1997;v_1999;v_2000;v_221;v_222;v_223;v_224;v_1935;v_1936;v_1937;v_1938;v_2009;v_225;v_229;v_327;v_230;v_231;v_232;v_233;v_234;v_235;v_236;v_328;v_237;v_238;v_239;v_240;v_241;v_243;v_244;v_245;v_247;v_249;v_250;v_251;v_252;v_254;v_255;v_256;v_258;v_259;v_260;v_261;v_262;v_263;v_264;v_265;v_266;v_267;v_268;v_269;v_271;v_272;v_273;v_274;v_275;v_276;v_339;v_342;v_343;v_344;v_346;v_347;v_287;v_288;v_289;v_290;v_291;v_292;v_293;v_294;v_296;v_297;v_298;v_352;v_299;v_300;v_301;v_302;v_303;v_305;v_306;v_307;v_308;v_309;v_310;v_311;v_312;v_313;v_314;v_325;v_315;v_316;v_317;dupl1_v_675;v_318;v_326;browser;referer;device_type;participant_browser;participant_browser_version;participant_os;participant_device;participant_brand;participant_model;participant_isbot;participant_continent;participant_country;participant_region;participant_city;participant_latitude;participant_longitude;quota;quota_assignment;page_history;hflip;vflip;output_mode;javascript;flash;session_id;language;cleaned;ats;datetime;date_of_last_access;date_of_first_mail;rts5544076;rts5544077;rts5544083;rts5544084;rts5544085;rts5544086;rts5544092;rts5544098;rts5544100;rts5544117;rts5544133;rts5544134;rts5544135;rts5544153;rts5544154;rts5544480;rts5544487;rts5544497;rts5544525;rts5544579;rts5544585;rts5544609;rts5544709;rts5544715;rts5544761;rts5544812;rts5544857;rts5546077
301;0;0;31;5544075;-77;1096;9;8599ca42ddefcd2d58345898f8a4a363;-66;-66;2;39;4;9;8;9;11;3;2;3;3;3;3;81;50;4;90;3;3;4;4;3;3;4;11;40;4;4;5;5;4;6;8;6;6;6;6;6;6;6;9;3;7;2;1;2;2;8;6;2;7;3;1;5;4;4;3;6;2;1;5;7;6;6;8;6;6;3;3;4;3;3;3;2;3;5;2;3;2;4;4;4;3;3;4;4;4;4;4;4;2;3;4;5;3;1;4;3;4;4;2;5;4;1;3;3;1;2;1;3;130;50;21;29;11;7;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/81.0.4044.138 Safari/537.36 OPR/68.0.3618.165";https://mingle.respondi.com/s/1303500/ospe.php?SES=93cea3760dd771d5312813f84f29b21a;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;3;3,8;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544093,5544098,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;1;0;-77;-77;4b3c1a083b5196f33f87970705bd9d37;1;0;1592391703;17.06.2020 11:01;17.06.2020 11:19;0000-00-00 00:00:00;3;12;0;470;511;545;0;558;0;432;603;645;660;1092;1082;666;686;719;773;807;853;942;971;1045;1071;1079;1096;887
302;0;0;31;5544075;-77;679;8;4de58b8014509c8cca0207b7c63c47a7;-66;-66;1;52;4;7;7;10;2;2;1;1;1;3;3;90;70;5;98;4;4;5;5;2;2;30;91;30;70;2;7;7;4;4;5;9;9;3;4;7;1;11;1;2;4;8;8;6;11;1;4;2;6;3;1;5;7;4;6;3;1;2;5;7;9;7;1;10;3;6;3;5;5;5;2;3;3;4;3;5;3;4;4;3;3;2;5;3;2;5;5;4;2;3;4;5;5;2;4;3;3;4;3;4;4;2;3;3;1;3;1;4;90;80;52;15;2;5;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.61 Safari/537.36";https://mingle.respondi.com/s/1303500/ospe.php?SES=348a8f8b8ee0239b6889347161cd68c0;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;5;5,7;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544487,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;1;0;-77;-77;1fb29c2a942a556b2973cb5ec8d3b109;1;0;1592391729;17.06.2020 11:02;17.06.2020 11:13;0000-00-00 00:00:00;2;8;0;62;80;138;154;0;0;30;205;240;268;676;670;273;324;356;441;476;514;572;598;641;660;666;679;537
303;0;0;31;5544075;-77;1320;9;d4590cf89c0759c6aaf666576d815144;-66;-66;1;46;7;11;9;11;10;2;2;2;2;4;5;71;60;4;95;3;4;4;5;5;6;83;80;50;99;7;7;7;4;7;5;9;10;5;6;9;2;11;2;5;4;6;9;3;11;1;7;3;4;1;2;5;6;7;5;6;1;3;4;2;8;6;3;11;5;11;3;5;4;5;1;3;2;4;3;5;4;4;4;5;4;2;5;4;4;5;5;5;5;3;5;5;4;3;4;1;5;5;3;4;4;5;5;4;1;4;4;4;240;61;40;11;4;6;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";https://mingle.respondi.com/s/1303500/ospe.php?SES=48efa1fe3cba3b6d38dd352cc9739e1f;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;4;4,7;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544093,5544098,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;1;0;-77;-77;c22eb94faff5a401eaa7dcf21ed95159;1;0;1592391734;17.06.2020 11:02;17.06.2020 11:24;0000-00-00 00:00:00;262;271;0;307;326;356;0;894;0;284;932;955;970;1317;1312;974;1012;1038;1084;1116;1158;1215;1242;1286;1301;1308;1320;1179
304;0;0;31;5544075;-77;2008;4;abf3cb3a5fb7f2d49068876ecf8faff0;-66;-66;1;35;7;5;1;5;11;3;3;3;3;2;3;48;24;5;92;5;5;5;5;7;7;0;0;100;100;4;6;6;7;7;3;8;8;5;5;6;3;9;7;1;1;1;2;1;1;2;3;6;1;4;7;2;5;2;1;4;5;6;3;7;11;11;6;11;11;11;3;5;3;3;3;3;3;5;3;3;3;3;3;3;3;3;3;3;3;3;3;5;3;2;3;3;3;2;2;1;3;3;4;3;4;2;1;4;4;4;1;3;0;40;10;6;2;9;2;"Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; Touch; rv:11.0) like Gecko";https://mingle.respondi.com/s/1303500/ospe.php?SES=5b3a437ff653f5f7f5cc76fa6ee55408;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;3;3,7;5544076,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;4cd7156e9bbebd6f43ee2914b90cc7ed;1;0;1592391777;17.06.2020 11:02;17.06.2020 11:36;0000-00-00 00:00:00;288;294;0;450;461;478;0;0;437;0;505;523;536;2006;1998;540;559;573;599;612;624;648;687;711;726;1996;2008;638
305;0;0;31;5544075;-77;734;7;18c9b30bce47e595ec5f6d126fe3936b;-66;-66;2;42;6;10;8;11;11;3;2;2;2;3;3;54;22;5;89;3;4;5;5;4;5;45;44;20;10;4;7;6;2;7;2;6;10;6;3;8;1;11;6;2;2;2;1;1;6;1;6;2;3;7;1;4;5;7;1;2;6;4;3;5;10;8;5;11;3;11;3;4;4;4;3;4;2;4;2;4;3;4;4;5;4;3;4;4;3;5;5;5;2;1;4;5;4;2;4;2;4;4;3;5;4;4;4;4;2;5;2;4;40;19;40;10;11;3;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=2d67274eb28da8b1441b625102b02732;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;4;4,8;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;0e197433a1ad55c37b1d3d1fd5946f21;1;0;1592391807;17.06.2020 11:03;17.06.2020 11:15;0000-00-00 00:00:00;4;14;0;53;84;133;0;0;0;26;181;225;258;730;721;279;317;350;484;510;550;609;640;689;711;718;734;575
306;0;0;31;5544075;-77;1261;5;9ac82bea5a02f70746206312c528e94c;-66;-66;2;62;5;11;10;10;11;3;1;3;3;4;4;71;80;5;80;5;4;5;5;4;4;1;1;50;0;4;7;5;7;7;7;4;4;5;5;4;1;11;6;8;5;6;6;5;3;1;4;3;5;6;2;1;7;6;4;5;3;2;1;7;6;3;1;9;6;8;3;4;3;3;2;3;3;4;2;4;3;4;3;3;3;2;4;4;2;5;5;4;2;4;4;5;4;2;3;3;3;3;5;4;4;2;5;3;2;3;1;4;0;30;10;20;10;3;2;"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=68039f501b7b497a7653285f27226f10;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;6;6,8;5544076,5544077,5544077,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544609,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;7593faf148d93ba6230a0032d3ccd79b;1;0;1592391817;17.06.2020 11:03;17.06.2020 11:24;0000-00-00 00:00:00;7;32;0;74;112;152;167;0;46;0;233;297;328;1256;1242;335;440;482;597;660;932;1065;1111;1192;1220;1236;1261;984
307;0;0;32;5544075;-77;-1;5;84897ee3aab0593679155eb26d82f991;-66;-66;2;61;4;8;8;8;8;3;2;3;2;4;4;80;70;4;90;2;4;5;5;4;5;75;75;75;70;5;5;5;5;5;3;7;8;4;4;7;2;11;4;6;4;7;9;4;7;1;4;3;7;1;2;6;5;6;7;2;1;3;4;5;8;6;8;9;6;11;4;4;4;4;2;3;4;4;3;3;3;4;4;4;3;2;4;4;2;4;4;4;4;4;4;5;5;2;3;2;4;4;2;3;3;3;3;4;1;3;2;4;50;50;30;60;9;6;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=f2c9b5577bed94c62c486d37b70f0524;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;6;6,8;5544076,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544133,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544709,5544709,5544715,5544715,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;78b6cced8921bba2c191e0f6f8b4cba9;1;0;1592391828;17.06.2020 11:03;17.06.2020 12:12;0000-00-00 00:00:00;80;91;0;126;164;203;218;0;103;0;277;314;3623;4129;4107;3629;3672;3709;3787;3839;3889;3976;4015;4067;4093;4103;4133;3917
308;0;0;32;5544075;-77;-1;4;9855b336104ecabe86a01788c76651a6;-66;-66;1;58;7;9;10;10;11;2;2;2;3;2;4;90;40;5;99;4;4;5;5;4;4;65;66;70;90;5;6;5;4;6;5;9;10;5;7;7;2;11;3;2;1;8;5;4;10;1;7;1;4;5;2;3;6;7;4;3;5;2;1;6;10;7;3;10;5;10;4;3;4;4;1;4;2;4;2;4;3;4;4;4;4;3;4;4;1;3;5;4;2;2;4;4;4;3;3;2;4;4;3;5;5;2;2;3;1;4;1;3;100;60;30;10;1;6;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=87b096c16e3b25bef368da7c2305b2f3;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;5;5;5544076,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544761,5544761,5544812,5544154,5544153,5544857,5544075;1;0;0;-77;-77;16838208e38b023eea1ca0243a8eb7f6;1;0;1592391842;17.06.2020 11:04;18.06.2020 11:19;0000-00-00 00:00:00;13;21;0;59;89;132;0;0;32;0;194;797;832;87330;87313;839;872;899;86717;86751;86809;87130;87160;87263;87298;87309;87334;86837
309;0;0;31;5544075;-77;345;2;3a4e478a3f66355907f6e8a2af60500b;-66;-66;2;38;4;9;9;7;8;3;3;3;3;3;3;57;53;4;63;3;3;3;3;4;4;30;30;30;41;4;4;4;4;4;1;7;7;6;6;6;2;10;6;9;9;7;7;7;5;4;3;2;5;4;6;1;7;2;4;3;1;5;6;7;6;6;6;6;6;6;4;5;4;4;2;3;3;4;2;4;3;4;3;4;4;4;4;4;3;4;4;3;3;4;4;4;4;4;4;4;4;4;4;3;4;3;3;4;3;3;2;4;120;41;40;53;10;6;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36";https://mingle.respondi.com/s/1303500/ospe.php?SES=56d845e1c8442520325b60970c2c24d9;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;3;3,8;5544076,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;2011c35570baf7035dbe51ea239a00e3;1;0;1592391894;17.06.2020 11:04;17.06.2020 11:10;0000-00-00 00:00:00;2;8;24;42;53;70;84;0;0;0;102;118;122;342;337;124;146;164;183;210;239;277;283;309;316;328;345;255
310;0;0;31;5544075;-77;576;3;2a474c1188de3159db91804ddf191c3f;-66;-66;1;48;6;10;9;9;9;3;2;2;2;4;4;70;49;4;91;3;3;5;5;5;5;60;67;65;72;5;5;5;7;7;1;7;8;5;5;6;3;11;7;9;10;5;9;3;2;1;2;7;3;6;1;4;5;1;5;2;7;3;4;6;7;5;4;6;7;10;3;3;3;3;4;4;3;3;2;3;4;3;3;4;4;3;4;3;4;4;3;3;2;4;4;4;4;3;4;3;3;3;3;5;4;3;3;3;1;4;1;4;0;60;64;64;7;6;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=9819a3f844702aeb93afd81d603411f6;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;4;4,7;5544076,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544087,5544093,5544098,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;a49fdcd97f5d288dd937ead46717f1e3;1;0;1592391896;17.06.2020 11:04;17.06.2020 11:14;0000-00-00 00:00:00;2;9;16;23;41;71;0;89;0;0;344;358;370;573;568;378;414;433;456;473;485;501;518;555;562;565;576;491
311;0;0;31;5544075;-77;11546;5;4450a3322c8d5225e8c4ee2424d7bca9;-66;-66;2;29;6;8;7;7;7;3;2;2;2;3;3;62;29;3;100;4;4;4;4;4;5;10;7;66;75;6;6;6;6;6;5;7;7;6;5;7;5;10;5;6;6;4;5;7;4;8;6;3;5;1;4;2;7;4;5;2;1;6;3;7;8;8;4;9;9;10;3;4;4;3;3;3;3;4;3;4;3;4;4;4;4;3;4;4;3;4;4;4;3;2;2;3;4;2;3;2;2;2;4;4;3;4;4;3;3;4;3;4;0;39;27;10;9;2;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=8df9c704936429142298b745dd25a18a;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;2;2,8;5544076,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544715,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;cfc580edc6a330c8312ec747367a0e1a;1;0;1592391903;17.06.2020 11:05;17.06.2020 14:17;0000-00-00 00:00:00;8008;8180;0;11063;11086;11111;11124;0;10500;0;11163;11181;11203;11543;11538;11207;11229;11254;11312;11352;11393;11452;11476;11513;11527;11534;11546;11423
312;0;0;31;5544075;-77;767;2;3003bcd7a514bc591584dae1cbffe04a;-66;-66;2;22;7;10;7;9;10;3;2;3;2;3;4;60;30;2;98;2;4;4;5;6;7;60;80;80;70;5;6;7;5;7;5;6;7;6;5;6;4;9;5;4;3;4;7;6;8;2;7;3;5;1;2;4;6;7;3;4;1;5;2;6;7;6;4;6;5;8;4;4;2;4;2;1;4;4;1;4;3;4;4;3;5;2;4;5;2;5;5;5;3;4;4;5;5;3;4;2;4;3;3;5;2;2;2;4;1;3;1;5;20;40;30;40;14;4;3;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36 Edg/83.0.478.45";https://mingle.respondi.com/s/1303500/ospe.php?SES=be85b7d63a6428b781ec99ac6eddef88;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;2;2,8;5544076,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;1;0;-77;-77;f76e63c7cb1e19cc3fe7ce6cbf36b23a;1;0;1592391948;17.06.2020 11:05;17.06.2020 11:18;0000-00-00 00:00:00;5;14;22;55;90;132;151;0;0;0;200;227;255;760;742;260;300;332;406;453;494;585;625;687;726;736;767;532
313;0;0;31;5544075;-77;947;3;d47c9812d1d84d282042c40ff08f269b;-66;-66;1;43;6;11;11;11;11;3;3;4;4;4;4;20;20;4;50;3;3;3;3;4;4;0;0;10;1;1;6;5;4;4;1;6;6;6;6;6;4;10;6;11;10;1;1;9;8;2;2;3;5;7;1;4;6;3;4;1;7;2;5;6;6;6;3;6;7;7;3;3;3;3;3;3;3;3;3;4;3;4;5;3;2;3;3;3;3;3;3;4;3;4;3;5;5;2;4;4;4;4;3;1;5;1;1;2;1;3;1;3;100;30;30;30;10;5;2;"Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=5f479fc50a3e10e7fbd3c65e90450e3d;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;4;4,7;5544076,5544077,5544077,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544086,5544086,5544087,5544093,5544098,5544133,5544133,5544133,5544134,5544135,5544480,5544480,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544715,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;0;0;-77;-77;a0c7b73572ae6a4db5e790d8eb37a69d;1;0;1592391979;17.06.2020 11:06;17.06.2020 11:22;0000-00-00 00:00:00;51;165;179;189;212;262;0;281;0;0;363;392;460;942;932;480;514;542;612;641;653;780;810;890;905;928;947;770
314;0;0;31;5544075;-77;961;6;3c7a7b55dde01beac0ace6a82309cff2;-66;-66;2;37;7;11;11;11;11;3;1;3;5;4;4;81;50;5;98;3;4;4;5;6;6;20;70;20;60;7;7;7;7;7;3;6;8;5;6;7;1;11;6;7;1;8;10;5;2;1;4;2;5;3;1;7;6;2;5;3;1;6;4;7;8;9;1;7;6;9;3;3;2;3;3;2;3;3;3;3;2;4;5;5;3;2;5;3;4;5;4;5;2;4;4;5;5;3;4;2;4;4;4;5;3;3;1;4;1;1;1;1;200;60;30;50;9;6;2;"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Safari/605.1.15";https://mingle.respondi.com/s/1303500/ospe.php?SES=538755252bda4de70bc31cffc3153789;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;3;3,8;5544076,5544077,5544078,5544080,5544082,5544099,5544100,5544116,5544084,5544085,5544086,5544087,5544093,5544098,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;c1a7d8dfbfbb876e40a99c435231561b;1;0;1592392001;17.06.2020 11:06;17.06.2020 11:22;0000-00-00 00:00:00;40;49;0;275;333;356;0;373;117;0;411;601;612;958;945;616;646;669;718;740;765;812;831;879;934;941;961;783
317;0;0;31;5544075;-77;1006;7;7dc7d6ee3075ebd9d9459a0013f6739d;-66;-66;2;65;4;11;11;11;11;3;2;3;2;4;4;80;70;5;90;4;4;5;5;4;5;50;60;50;50;4;6;6;7;7;2;9;10;4;3;6;2;11;3;2;1;10;10;3;10;1;6;1;4;5;3;2;7;6;4;3;5;2;1;7;10;6;3;9;5;11;4;4;4;5;1;3;2;4;1;4;3;5;4;3;4;3;4;4;3;5;5;4;5;4;4;5;5;3;4;3;4;4;3;5;4;5;4;4;2;4;1;4;10;50;50;30;6;7;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=ea2d27befa030bb4c5e591c40059a4ff;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;6;6,8;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544709,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;1;0;-77;-77;83552f02b99263b8c304d479b21c2c71;1;0;1592392022;17.06.2020 11:07;17.06.2020 11:23;0000-00-00 00:00:00;5;19;0;79;125;180;0;0;0;42;271;317;340;999;974;345;392;460;536;602;698;819;867;932;955;969;1006;743
318;0;0;31;5544075;-77;725;1;29f28003f8b2c6851b471c78cc62cb69;-66;-66;1;66;5;8;7;9;10;3;2;3;4;2;4;77;34;4;100;4;4;5;5;4;4;90;91;91;100;7;7;7;7;7;3;9;10;6;5;9;4;11;4;5;3;6;10;2;7;1;6;3;4;1;2;5;7;6;4;7;1;2;3;5;10;9;4;11;7;11;4;5;5;5;2;4;2;5;2;5;5;5;4;5;5;1;5;5;3;5;5;5;2;2;3;5;5;3;3;2;4;4;5;5;5;3;4;5;2;5;5;5;0;40;38;43;2;5;1;"Mozilla/5.0 (Windows NT 6.0; WOW64; rv:52.0) Gecko/20100101 Firefox/52.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=be45ccf5364f98ab35b6547862c41e1b;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;6;6,7;5544076,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544087,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;0;0;0;-77;-77;c8f4feffa314cebf3f900fb01e18d7a7;1;0;1592392034;17.06.2020 11:07;17.06.2020 11:19;0000-00-00 00:00:00;5;18;28;54;87;128;0;0;0;0;171;200;221;721;707;236;289;333;412;449;494;564;605;658;687;703;725;522
319;0;0;31;5544075;-77;807;8;f950382fdf08d76fc5e87c89f9413405;-66;-66;1;54;6;11;11;11;11;3;2;3;3;5;5;81;59;2;100;2;3;4;4;7;7;38;72;56;71;7;7;7;7;7;2;6;7;3;4;6;1;11;2;4;3;11;8;2;9;1;6;3;5;1;2;4;7;6;3;5;1;4;2;7;9;2;1;10;1;11;3;5;5;5;2;4;1;5;3;5;3;5;5;5;5;3;5;5;2;5;5;5;5;4;5;4;4;2;5;3;5;5;2;5;4;5;1;5;1;5;1;3;50;34;58;66;11;4;2;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=7e0e862d7b6c045b1c1c967776fbdcd8;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;5;5,7;5544076,5544077,5544078,5544080,5544082,5544099,5544116,5544117,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;0;0;-77;-77;fbe9966170f966eb40c823d38f81c4c1;1;0;1592392055;17.06.2020 11:07;17.06.2020 11:21;0000-00-00 00:00:00;48;63;0;118;140;174;192;0;0;92;273;321;344;804;784;377;422;464;531;562;608;680;712;753;774;781;807;628
321;0;0;31;5544075;-77;900;2;e19dbe047422439fc2815cbabf81204e;-66;-66;1;62;4;11;11;10;10;3;1;2;1;4;3;95;16;4;100;4;4;5;5;4;4;30;50;70;60;6;7;7;7;7;1;7;8;4;6;7;1;11;7;11;5;4;6;10;3;1;6;2;7;3;1;4;5;6;7;1;5;4;2;3;8;6;1;10;5;9;4;4;4;4;2;3;3;2;3;4;3;3;3;4;4;3;3;5;2;4;4;4;2;5;4;5;5;3;3;4;4;4;4;5;5;2;2;2;3;2;1;4;50;60;30;60;7;5;1;"Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:77.0) Gecko/20100101 Firefox/77.0";https://mingle.respondi.com/s/1303500/ospe.php?SES=795cb4d1f58bf38978f2ee7dc1a0b11e;0;0;-99;0;0;0;0;0;0;0;-99;-99;-66;-66;6;6,7;5544076,5544077,5544078,5544080,5544082,5544083,5544099,5544116,5544084,5544085,5544086,5544087,5544092,5544093,5544133,5544134,5544135,5544480,5544487,5544497,5544525,5544579,5544585,5546077,5544609,5544709,5544715,5544761,5544812,5544154,5544153,5544857,5544075;1;1;0;-77;-77;b6f5f51fe3dfc0071d268006a7cfe984;1;0;1592392103;17.06.2020 11:08;17.06.2020 11:23;0000-00-00 00:00:00;6;14;21;37;64;110;124;0;0;0;167;280;300;896;886;303;350;381;622;711;747;806;829;861;875;881;900;776
